"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","other_cost_20","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"243","24","017","850400","01700","24017850400","01600","$60,000 to $74,999","3",68238.9498074975,30,13203827.2726935,3633.70709781257,825.029190666835,1602.15274642588,1117.81985815603,629.959351570415,353.339472376874,881.504519985725,59.99,458.829061919604,485.436387418544,5103.59501043453,61243.1401252144,9900.35028800202,74999,60000,13755.8598747856,-1243.14012521436,3855.50958678361,-11143.4904132164,"At-Risk",11.552,2
"244","24","017","850400","01700","24017850400","01600","$60,000 to $74,999","4",66172.4019234042,9,31451307.4812817,5608.1465281572,1015.02871802633,2005.64936042137,1323.91982978723,988.888,238.085016142558,721.581750524109,59.99,563.156092437749,604.13561568954,5901.27004931302,70815.2405917562,12180.3446163159,74999,60000,4183.75940824376,-10815.2405917562,-7996.58520807219,-22995.5852080722,"Food Insecure",3.122,1
"245","24","017","850400","01700","24017850400","01600","$60,000 to $74,999","5",68700.9553043478,18,27074134.5670474,5203.28113473098,1312.95723609073,2389.14597441685,1487.08105860113,1219.62563327032,153.71892766323,400.560710910653,59.99,662.251883004227,740.420642101516,6372.37418786642,76468.490254397,15755.4868330887,74999,60000,-1469.49025439704,-16468.490254397,-17224.9770874857,-32223.9770874857,"Food Insecure",5.281,1
"246","24","017","850400","01700","24017850400","01600","$75,000 to $99,999","1",86712.1648574909,76,48656574.7258869,6975.4264906088,332.217382859579,1381.32129420617,611.24,0,621.966644742368,1813.43363450113,59.99,300.673532180812,342.70773541315,4788.62510563048,57463.5012675657,3986.60859431495,99999,75000,42535.4987324343,17536.4987324343,38548.8901381193,13549.8901381193,"Food Secure",25.247,2
"247","24","017","850400","01700","24017850400","01600","$75,000 to $99,999","2",88127.3542897474,128,56723112.0864789,7531.47476172355,602.588479904399,1409.48758465011,1151.41086181278,74.741411589896,615.984602997528,1519.56891635764,59.99,391.420294095471,402.415212910902,5222.60367150343,62671.2440580412,7231.06175885278,99999,75000,37327.7559419588,12328.7559419588,30096.6941831061,5097.69418310606,"Food Secure",54.535,2
"248","24","017","850400","01700","24017850400","01600","$75,000 to $99,999","3",89051.1997970149,63,44245408.3571813,6651.72220986274,845.790781283276,1602.15274642588,1341.80864477612,305.650364179104,578.587960307998,1403.78034339295,59.99,473.398049697238,489.588705541832,5765.36810877929,69184.4173053515,10149.4893753993,99999,75000,30814.5826946485,5815.58269464853,20665.0933192492,-4333.90668075078,"At-Risk",29.839,2
"249","24","017","850400","01700","24017850400","01600","$75,000 to $99,999","4",86738.1242178218,32,54392782.3840557,7375.14626187547,1027.37282096253,2005.64936042137,1463.79876237624,761.299356435644,439.710453507653,1082.76931228742,59.99,575.782075370344,606.604436276781,6388.99932039866,76667.9918447839,12328.4738515504,99999,75000,23331.0081552161,-1667.99184478394,11002.5343036657,-13996.4656963343,"At-Risk",13.231,2
"250","24","017","850400","01700","24017850400","01600","$75,000 to $99,999","5",88772.9251491713,25,41630103.5353022,6452.1394541115,1394.77415586357,2389.14597441685,1962.04662983425,893.941988950276,380.51094699486,880.485467576117,59.99,708.040969605981,756.784026056085,7274.16197737834,87289.9437285401,16737.2898703628,99999,75000,12709.0562714599,-12289.9437285401,-4028.23359890295,-29027.2335989029,"Food Insecure",11.149,1
"251","24","017","850400","01700","24017850400","01600","$100,000 to $124,999","1",111635.310285714,54,43475939.3239583,6593.62869169612,332.217382859579,1381.32129420617,611.24,0,805.760777108434,2625.3870151193,59.99,319.052945417418,342.70773541315,5802.75203185132,69633.0243822159,3986.60859431495,124999,1e+05,55365.9756177841,30366.9756177841,51379.3670234692,26380.3670234692,"Food Secure",29.86,2
"252","24","017","850400","01700","24017850400","01600","$100,000 to $124,999","2",112235.836021062,111,49763443.5623916,7054.32091433269,608.765765078447,1409.48758465011,1192.44100043879,4.10085125054849,790.207022238956,2228.566562249,59.99,406.499222365685,403.650669945712,6091.29224319309,73095.5069183171,7305.18918094137,124999,1e+05,51903.4930816829,26904.4930816829,44598.3039007416,19599.3039007416,"Food Secure",56.15,1
"253","24","017","850400","01700","24017850400","01600","$100,000 to $124,999","3",112753.894512397,57,47725921.3930064,6908.39499399147,840.508078958101,1602.15274642588,1466.79230653644,234.061367392938,786.190775579389,1999.24475530079,59.99,498.969527489275,488.532165076797,6647.40147872471,79768.8177446965,10086.0969474972,124999,1e+05,45230.1822553035,20231.1822553035,35144.0853078063,10145.0853078062,"Food Secure",32.741,1
"254","24","017","850400","01700","24017850400","01600","$100,000 to $124,999","4",110409.427358108,39,40005266.1948634,6324.97163589398,1002.90972291747,2005.64936042137,1432.59375,973.855641891892,782.689988927739,1717.13548732517,59.99,625.768846415847,601.711816667767,7597.68307498202,91172.1968997843,12034.9166750096,124999,1e+05,33826.8031002157,8827.80310021574,21791.8864252061,-3207.11357479386,"At-Risk",25.534,2
"255","24","017","850400","01700","24017850400","01600","$100,000 to $124,999","5",111286.21208,43,58955977.3209105,7678.27958079872,1440.41098289661,2389.14597441685,2111.55636363636,1214.81570909091,575.701193212366,1457.0812155578,59.99,779.162022325311,765.911391462694,8587.4524782396,103049.429738875,17284.9317947594,124999,1e+05,21949.5702611248,-3049.4297388752,4664.63846636543,-20334.3615336346,"At-Risk",21.716,1
"256","24","017","850400","01700","24017850400","01600","$125,000 to $149,999","1",135673.278985222,33,38449214.2378226,6200.7430391706,332.217382859579,1381.32129420617,611.24,0,980.084437124625,3360.3830518018,59.99,336.485311419037,342.70773541315,6729.50409455163,80754.0491346196,3986.60859431495,149999,125000,69244.9508653804,44245.9508653804,65258.3422710654,40259.3422710654,"Food Secure",17.312,2
"257","24","017","850400","01700","24017850400","01600","$125,000 to $149,999","2",136876.436870934,103,67167416.1163704,8195.5729583947,608.336800449737,1409.48758465011,1191.69351521511,12.9589296956978,961.440572466897,2820.04965889465,59.99,424.390740247756,403.56487701997,6880.01100117022,82560.1320140426,7300.04160539684,149999,125000,67438.8679859574,42439.8679859574,60138.8263805605,35139.8263805605,"Food Secure",47.348,1
"258","24","017","850400","01700","24017850400","01600","$125,000 to $149,999","3",137792.94142692,57,49941741.1666193,7066.9470895585,839.602044169654,1602.15274642588,1453.14612716763,262.619322873658,967.026768821604,2715.0694905892,59.99,518.453700945843,488.350958119108,7578.45815682382,90941.4978818858,10075.2245300358,149999,125000,59057.5021181142,34058.5021181142,48982.2775880784,23983.2775880784,"Food Secure",30.954,1
"259","24","017","850400","01700","24017850400","01600","$125,000 to $149,999","4",135071.692809983,59,52853558.1321418,7270.04526341767,1044.42041050157,2005.64936042137,1469.68029495179,758.377787861599,984.586123875321,2357.88583976007,59.99,632.270397761165,610.013954184588,8268.43980463131,99221.2776555757,12533.0449260188,149999,125000,50777.7223444243,25778.7223444243,38244.6774184055,13245.6774184055,"Food Secure",40.875,2
"260","24","017","850400","01700","24017850400","01600","$125,000 to $149,999","5",136448.160340426,42,57263941.1062408,7567.2941733648,1395.86928158249,2389.14597441685,2011.26797409806,805.445180388529,881.758115609793,2241.7498334854,59.99,754.347652609573,757.003051199869,9143.70473060821,109724.456767298,16750.4313789899,149999,125000,40274.5432327015,15275.5432327015,23524.1118537116,-1474.88814628838,"At-Risk",22.51,1
"261","24","017","850400","01700","24017850400","01600","$150,000 to $199,999","1",166033.529649215,31,135421564.965124,11637.0771659005,332.217382859579,1381.32129420617,611.24,0,1193.91766888889,4176.31941414141,59.99,357.868634595464,342.70773541315,7780.65701183194,93367.8841419832,3986.60859431495,199999,150000,106631.115858017,56632.1158580168,102644.507263702,52645.5072637018,"Food Secure",8.496,2
"262","24","017","850400","01700","24017850400","01600","$150,000 to $199,999","2",173419.892642231,134,192531105.203498,13875.5578339575,609.006478935279,1409.48758465011,1205.18994422311,0,1220.24112982724,3817.81210485414,59.99,450.391513763574,403.698812717078,8163.11227731817,97957.347327818,7308.07774722335,199999,150000,102041.652672182,52042.652672182,94733.5749249587,44734.5749249587,"Food Secure",31.508,1
"263","24","017","850400","01700","24017850400","01600","$150,000 to $199,999","3",172431.165813953,84,226605875.318879,15053.4340042025,852.92692535754,1602.15274642588,1504.51621564482,194.429196617336,1220.26649455144,3627.76651714817,59.99,543.428157859703,491.015934356685,8752.54932824735,105030.591938968,10235.1231042905,199999,150000,94968.4080610317,44969.4080610317,84733.2849567413,34734.2849567413,"Food Secure",20.52,2
"264","24","017","850400","01700","24017850400","01600","$150,000 to $199,999","4",174161.246248349,68,204737446.394371,14308.6493560493,1072.07493114495,2005.64936042137,1686.36029062087,425.604174372523,1222.41701478495,3400.90491461101,59.99,647.209577134466,615.544858313265,9448.13533194518,113377.623983342,12864.8991737394,199999,150000,86621.3760166578,36622.3760166578,73756.4768429183,23757.4768429184,"Food Secure",16.07,2
"265","24","017","850400","01700","24017850400","01600","$150,000 to $199,999","5",177423.044807666,62,207870810.93882,14417.7255813398,1354.86814021594,2389.14597441685,1951.28224503765,727.529527720739,1230.13071370968,3302.43586087071,59.99,771.294660110086,748.80282292656,10431.8089818657,125181.707782388,16258.4176825913,199999,150000,74817.2922176115,24818.2922176115,58558.8745350202,8559.87453502019,"Food Secure",16.405,1
"266","24","017","850400","01700","24017850400","01600","$200,000 or more","1",356771.055633028,7,25826096406.2611,160704.998074923,332.217382859579,1381.32129420617,611.24,0,2251.00025220022,9236.90096259626,59.99,463.576892926597,342.70773541315,14004.0294019292,168048.352823151,3986.60859431495,1e+07,2e+05,9831951.64717685,31951.647176849,9827965.03858253,27965.0385825341,"Food Secure",3.631,1
"267","24","017","850400","01700","24017850400","01600","$200,000 or more","2",313795.12857754,113,22911418913.7584,151365.183955091,609.065201909229,1409.48758465011,1222.48,0,2135.81279166667,7556.54266347687,59.99,543.683557822601,403.710557311868,12927.9965976163,155135.959171395,7308.78242291075,1e+07,2e+05,9844864.0408286,44864.0408286049,9837555.25840569,37555.2584056942,"Food Secure",23.61,1
"268","24","017","850400","01700","24017850400","01600","$200,000 or more","3",301448.050621918,79,21104223284.9611,145272.926882338,860.708554853897,1602.15274642588,1618.53002739726,127.101616438356,2078.82548872007,7147.54138305709,59.99,634.730843383547,492.572260255956,13268.8721054222,159226.465265067,10328.5026582468,1e+07,2e+05,9840773.53473493,40773.5347349335,9830445.03207669,30445.0320766867,"Food Secure",19.545,2
"269","24","017","850400","01700","24017850400","01600","$200,000 or more","4",265611.719407063,94,4346218893.81123,65925.8590676772,1067.43542021698,2005.64936042137,1709.59737918216,491.293513011152,1923.34167831705,6168.37954449871,59.99,725.730735114872,614.616956127671,13083.9822105453,157007.786526544,12809.2250426038,1e+07,2e+05,9842992.21347346,42992.2134734562,9830182.98843085,30182.9884308524,"Food Secure",21.701,1
"270","24","017","850400","01700","24017850400","01600","$200,000 or more","5",278239.181087355,79,7916897187.01696,88976.9475033672,1453.47643630812,2389.14597441685,2466.61664019548,764.226194257789,1949.01564202076,6260.90643972316,59.99,908.247088719901,768.524482144996,14798.1479793339,177577.775752007,17441.7172356975,1e+07,2e+05,9822422.22424799,22422.2242479926,9804980.50701229,4980.50701229514,"Food Secure",15.513,1
"271","24","017","850500","01700","24017850500","01600","Less than $35,000","1",17945.2582153674,144,108591425.909635,10420.7209879948,332.217382859579,1360.63824971709,618.492,0,38.7154404506985,197.635366574895,29.99,238.005307302737,338.571126515334,2483.47636404542,29801.716368545,3986.60859431495,35000,0,5198.28363145498,-29801.716368545,1211.67503714003,-33788.32496286,"At-Risk",89.281,2
"272","24","017","850500","01700","24017850500","01600","Less than $35,000","2",22398.8311391364,72,100235379.984847,10011.7620819138,604.562964536079,1380.63824971709,1116.59213708019,47.8395887594243,22.3338453491544,125.788025095472,29.99,320.195678544194,397.040242850633,3043.37752454552,36520.5302945463,7254.75557443295,35000,0,-1520.53029454628,-36520.5302945463,-8775.28586897923,-43775.2858689792,"Food Insecure",64.702,1
"273","24","017","850500","01700","24017850500","01600","Less than $35,000","3",25512.00293125,32,75061495.9513224,8663.8037807491,839.795928390348,1573.69445492267,1287.236475,336.2174375,6.79826323129252,-211.426654761905,29.99,407.373255904431,482.698076662604,3429.88323179649,41158.5987815579,10077.5511406842,35000,0,-6158.59878155787,-41158.5987815579,-16236.149922242,-51236.149922242,"Food Insecure",17.824,1
"274","24","017","850500","01700","24017850500","01600","Less than $35,000","4",20089.6327542504,18,103034873.53815,10150.609515598,1047.59041672588,1971.27800829876,1432.95132612056,536.650448222566,0,-458.47297455689,29.99,501.846019936776,603.773685004928,4014.24282802176,48170.9139362612,12571.0850007106,35000,0,-13170.9139362612,-48170.9139362612,-25741.9989369718,-60741.9989369718,"Food Insecure",19.815,1
"275","24","017","850500","01700","24017850500","01600","Less than $35,000","5",20747.8794285714,10,77833913.8370024,8822.35307823272,1292.82206405997,2348.86156167484,1366.11969230769,1358.95326007326,0,-856.463492990654,29.99,639.674657811577,728.336725146963,4887.13567887671,58645.6281465206,15513.8647687197,35000,0,-23645.6281465206,-58645.6281465206,-39159.4929152402,-74159.4929152402,"Food Insecure",8.378,2
"276","24","017","850500","01700","24017850500","01600","$35,000 to $49,999","1",42510.0015953266,82,20508260.7849493,4528.6047282744,332.217382859579,1360.63824971709,618.492,0,211.294584693319,671.34334154801,29.99,255.263221726999,338.571126515334,3147.02139768542,37764.256772225,3986.60859431495,49999,35000,12234.743227775,-2764.25677222499,8248.13463346006,-6750.86536653994,"At-Risk",30.15,2
"277","24","017","850500","01700","24017850500","01600","$35,000 to $49,999","2",41996.0925730742,68,16678557.230435,4083.93893568881,605.095638909926,1380.63824971709,1136.35103239741,71.7703671706263,175.405414139021,537.979113631235,29.99,339.925070233407,397.146777725403,3672.05924728878,44064.7109674654,7261.14766691912,49999,35000,5934.28903253458,-9064.71096746542,-1326.85863438454,-16325.8586343845,"Food Insecure",31.32,1
"278","24","017","850500","01700","24017850500","01600","$35,000 to $49,999","3",43671.4534615385,28,13216888.2752287,3635.50385438232,828.477796473998,1573.69445492267,1313.75486013986,406.844685314685,113.080172547425,358.06274796748,29.99,426.584196939864,480.434450279334,4222.01111783199,50664.1334139838,9941.73355768797,49999,35000,-665.133413983829,-15664.1334139838,-10606.8669716718,-25605.8669716718,"Food Insecure",11.997,1
"279","24","017","850500","01700","24017850500","01600","$35,000 to $49,999","4",40815.395627907,8,15952050.339111,3994.0017950811,1016.76602165492,1971.27800829876,1211.0936372093,1093.9823255814,26.4436652263375,-228.171961591221,29.99,534.955365797071,597.608805990735,4639.57104052164,55674.8524862597,12201.1922598591,49999,35000,-5675.85248625968,-20674.8524862597,-17877.0447461187,-32876.0447461187,"Food Insecure",4.432,1
"280","24","017","850500","01700","24017850500","01600","$35,000 to $49,999","5",40048.0255566502,18,15406820.2725744,3925.15226106892,1395.07318213467,2348.86156167484,1884.42020689655,1190.3997044335,5.61928344671202,-188.335207860922,29.99,685.436393858628,748.786948761903,5956.39194244931,71476.7033093917,16740.8781856161,49999,35000,-21477.7033093917,-36476.7033093917,-38218.5814950078,-53217.5814950078,"Food Insecure",7.101,1
"281","24","017","850500","01700","24017850500","01600","$50,000 to $59,999","1",55023.4727880486,45,12945289.5304895,3597.95629913559,332.217382859579,1360.63824971709,618.492,0,366.035959703779,906.00249319033,29.99,270.737359228045,338.571126515334,3551.89606183924,42622.7527420709,3986.60859431495,59999,50000,17376.2472579291,7377.24725792909,13389.6386636141,3390.63866361414,"Food Secure",13.482,2
"282","24","017","850500","01700","24017850500","01600","$50,000 to $59,999","2",55388.4352824156,50,8647062.64585154,2940.58882638351,603.409093437392,1380.63824971709,1107.90263232682,108.493321492007,275.674435576923,745.383469551282,29.99,350.610773255023,396.809468630896,3998.69288191914,47984.3145830297,7240.90912124871,59999,50000,12014.6854169703,2015.68541697028,4773.77629572157,-5225.22370427843,"At-Risk",22.248,1
"283","24","017","850500","01700","24017850500","01600","$50,000 to $59,999","3",54523.7250885529,16,7110873.2322172,2666.62206400105,833.149304720192,1573.69445492267,1446.71022894168,332.425831533477,242.752040838404,709.186338742394,29.99,445.872186095643,481.368751928572,4780.63108107427,57367.5729728913,9997.7916566423,59999,50000,2631.42702710872,-7367.57297289128,-7366.36462953358,-17365.3646295336,"Food Insecure",9.015,1
"284","24","017","850500","01700","24017850500","01600","$50,000 to $59,999","4",53087.6243227666,12,5464369.85695139,2337.59916515886,1055.96829204816,1971.27800829876,1554.25078962536,645.120922190202,175.390882216015,456.895374767225,29.99,543.199889437849,605.449260069384,5376.12586653541,64513.5103984249,12671.619504578,59999,50000,-4514.51039842487,-14513.5103984249,-17186.1299030028,-27185.1299030028,"Food Insecure",7.1,1
"285","24","017","850500","01700","24017850500","01600","$50,000 to $59,999","5",54755.2023333333,10,7709775.64972795,2776.64827620063,1449.48232464953,2348.86156167484,1651.55291304348,1573.7831884058,42.3286428849903,107.131052631579,29.99,709.599863065863,759.668777264874,6463.24722170655,77558.9666604786,17393.7878957943,59999,50000,-17559.9666604786,-27558.9666604786,-34953.7545562729,-44952.7545562729,"Food Insecure",4.155,1
"286","24","017","850500","01700","24017850500","01600","$60,000 to $74,999","1",66864.9542248836,62,14134005.3083556,3759.52195210449,332.217382859579,1360.63824971709,618.492,0,478.998820089548,1288.81712076727,29.99,282.033645266621,338.571126515334,4058.96983584053,48707.6380300864,3986.60859431495,74999,60000,26291.3619699136,11292.3619699136,22304.7533755987,7305.75337559868,"Food Secure",13.83,2
"287","24","017","850500","01700","24017850500","01600","$60,000 to $74,999","2",66933.3391264368,75,19993581.6776056,4471.41830716,606.581438944692,1380.63824971709,1152.91112443778,21.0921539230385,380.481940591332,1040.71741919687,29.99,357.169490761393,397.443937732356,4363.0003786275,52356.00454353,7278.9772673363,74999,60000,22642.99545647,7643.99545647002,15364.0181891337,365.018189133712,"Food Secure",17.099,1
"288","24","017","850500","01700","24017850500","01600","$60,000 to $74,999","3",68238.9498074975,30,13203827.2726935,3633.70709781257,825.029190666835,1573.69445492267,1131.08212765957,629.959351570415,353.339472376874,881.504519985725,29.99,454.309459719637,479.744729117901,5053.8793862349,60646.5526348187,9900.35028800202,74999,60000,14352.4473651813,-646.552634818749,4452.09707717923,-10546.9029228208,"At-Risk",7.981,1
"289","24","017","850500","01700","24017850500","01600","$60,000 to $74,999","4",66172.4019234042,9,31451307.4812817,5608.1465281572,1015.02871802633,1971.27800829876,1339.62735319149,988.888,238.085016142558,721.581750524109,29.99,558.289709565913,597.261345265017,5847.73983772282,70172.8780526739,12180.3446163159,74999,60000,4826.1219473261,-10172.8780526739,-7354.22266898985,-22353.2226689898,"Food Insecure",2.289,1
"290","24","017","850500","01700","24017850500","01600","$60,000 to $74,999","5",68700.9553043478,18,27074134.5670474,5203.28113473098,1312.95723609073,2348.86156167484,1504.72439319471,1219.62563327032,153.71892766323,400.560710910653,29.99,656.987775189382,732.363759553113,6314.46900190313,75773.6280228376,15755.4868330887,74999,60000,-774.628022837613,-15773.6280228376,-16530.1148559263,-31529.1148559263,"Food Insecure",3.801,1
"291","24","017","850500","01700","24017850500","01600","$75,000 to $99,999","1",86712.1648574909,76,48656574.7258869,6975.4264906088,332.217382859579,1360.63824971709,618.492,0,621.966644742368,1813.43363450113,29.99,296.330427731904,338.571126515334,4740.85095669249,56890.2114803099,3986.60859431495,99999,75000,43108.7885196901,18109.7885196901,39122.1799253752,14123.1799253752,"Food Secure",12.206,1
"292","24","017","850500","01700","24017850500","01600","$75,000 to $99,999","2",88127.3542897474,128,56723112.0864789,7531.47476172355,602.588479904399,1380.63824971709,1165.07166864785,74.741411589896,615.984602997528,1519.56891635764,29.99,386.901441285676,396.645345924297,5172.89629059568,62074.7554871481,7231.06175885278,99999,75000,37924.2445128519,12925.2445128519,30693.1827539991,5694.1827539991,"Food Secure",23.559,1
"293","24","017","850500","01700","24017850500","01600","$75,000 to $99,999","3",89051.1997970149,63,44245408.3571813,6651.72220986274,845.790781283276,1573.69445492267,1357.72840835821,305.650364179104,578.587960307998,1403.78034339295,29.99,469.144196905126,483.897047241189,5718.57572806605,68622.9087367926,10149.4893753993,99999,75000,31376.0912632074,6377.09126320736,21226.601887808,-3772.39811219196,"At-Risk",12.337,1
"294","24","017","850500","01700","24017850500","01600","$75,000 to $99,999","4",86738.1242178218,32,54392782.3840557,7375.14626187547,1027.37282096253,1971.27800829876,1481.16586633663,761.299356435644,439.710453507653,1082.76931228742,29.99,571.081650554122,599.730165852258,6337.29464742022,76047.5357690427,12328.4738515504,99999,75000,23951.4642309573,-1047.53576904268,11622.9903794069,-13376.0096205931,"At-Risk",5.916,1
"295","24","017","850500","01700","24017850500","01600","$75,000 to $99,999","5",88772.9251491713,25,41630103.5353022,6452.1394541115,1394.77415586357,2348.86156167484,1985.32514917127,893.941988950276,380.51094699486,880.485467576117,29.99,703.340380265482,748.727143507682,7222.45549463284,86669.4659355941,16737.2898703628,99999,75000,13329.5340644059,-11669.4659355941,-3407.75580595698,-28406.755805957,"Food Insecure",4.982,1
"296","24","017","850500","01700","24017850500","01600","$100,000 to $124,999","1",111635.310285714,54,43475939.3239583,6593.62869169612,332.217382859579,1360.63824971709,618.492,0,805.760777108434,2625.3870151193,29.99,314.70984096851,338.571126515334,5754.97788291333,69059.73459496,3986.60859431495,124999,1e+05,55939.26540504,30940.26540504,51952.656810725,26953.656810725,"Food Secure",20.405,1
"297","24","017","850500","01700","24017850500","01600","$100,000 to $124,999","2",112235.836021062,111,49763443.5623916,7054.32091433269,608.765765078447,1380.63824971709,1206.58860552874,4.10085125054849,790.207022238956,2228.566562249,29.99,402.029049381378,397.880802959107,6042.12034036571,72505.4440843885,7305.18918094137,124999,1e+05,52493.5559156115,27494.5559156115,45188.3667346701,20189.3667346701,"Food Secure",35.966,1
"298","24","017","850500","01700","24017850500","01600","$100,000 to $124,999","3",112753.894512397,57,47725921.3930064,6908.39499399147,840.508078958101,1573.69445492267,1484.19492712246,234.061367392938,786.190775579389,1999.24475530079,29.99,494.863960397556,482.840506776154,6602.24024071581,79226.8828885897,10086.0969474972,124999,1e+05,45772.1171114103,20773.1171114103,35686.0201639131,10687.0201639131,"Food Secure",19.174,1
"299","24","017","850500","01700","24017850500","01600","$100,000 to $124,999","4",110409.427358108,39,40005266.1948634,6324.97163589398,1002.90972291747,1971.27800829876,1449.590625,973.855641891892,782.689988927739,1717.13548732517,29.99,621.031398703585,594.837546243244,7545.57115014715,90546.8538017658,12034.9166750096,124999,1e+05,34452.1461982342,9453.14619823424,22417.2295232247,-2581.77047677535,"At-Risk",16.632,1
"300","24","017","850500","01700","24017850500","01600","$100,000 to $124,999","5",111286.21208,43,58955977.3209105,7678.27958079872,1440.41098289661,2348.86156167484,2136.60872727273,1214.81570909091,575.701193212366,1457.0812155578,29.99,774.638817414746,757.854508914291,8537.69722422338,102452.366690681,17284.9317947594,124999,1e+05,22546.6333093194,-2452.36669068059,5261.70151456004,-19737.29848544,"At-Risk",13.822,2
"301","24","017","850500","01700","24017850500","01600","$125,000 to $149,999","1",135673.278985222,33,38449214.2378226,6200.7430391706,332.217382859579,1360.63824971709,618.492,0,980.084437124625,3360.3830518018,29.99,332.142206970129,338.571126515334,6681.72994561364,80180.7593473637,3986.60859431495,149999,125000,69818.2406526363,44819.2406526363,65831.6320583213,40832.6320583213,"Food Secure",11.567,1
"302","24","017","850500","01700","24017850500","01600","$125,000 to $149,999","2",136876.436870934,103,67167416.1163704,8195.5729583947,608.336800449737,1380.63824971709,1205.83225183631,12.9589296956978,961.440572466897,2820.04965889465,29.99,419.919680416573,397.795010033365,6830.82934302721,81969.9521163265,7300.04160539684,149999,125000,68029.0478836735,43030.0478836735,60729.0062782767,35730.0062782767,"Food Secure",29.319,1
"303","24","017","850500","01700","24017850500","01600","$125,000 to $149,999","3",137792.94142692,57,49941741.1666193,7066.9470895585,839.602044169654,1573.69445492267,1470.38684393064,262.619322873658,967.026768821604,2715.0694905892,29.99,514.331943471822,482.659299818465,7533.11882460959,90397.4258953151,10075.2245300358,149999,125000,59601.5741046849,34602.5741046849,49526.3495746491,24527.3495746491,"Food Secure",17.39,1
"304","24","017","850500","01700","24017850500","01600","$125,000 to $149,999","4",135071.692809983,59,52853558.1321418,7270.04526341767,1044.42041050157,1971.27800829876,1487.11717980715,758.377787861599,984.586123875321,2357.88583976007,29.99,627.576951034439,603.139683760065,8216.81189063733,98601.742687648,12533.0449260188,149999,125000,51397.257312352,26398.257312352,38864.2123863332,13865.2123863332,"Food Secure",25.827,1
"305","24","017","850500","01700","24017850500","01600","$125,000 to $149,999","5",136448.160340426,42,57263941.1062408,7567.2941733648,1395.86928158249,2348.86156167484,2035.13047548566,805.445180388529,881.758115609793,2241.7498334854,29.99,749.705461474132,748.946168651466,9092.64062811836,109111.68753742,16750.4313789899,149999,125000,40887.3124625797,15888.3124625797,24136.8810835898,-862.118916410171,"At-Risk",13.897,2
"306","24","017","850500","01700","24017850500","01600","$150,000 to $199,999","1",166033.529649215,31,135421564.965124,11637.0771659005,332.217382859579,1360.63824971709,618.492,0,1193.91766888889,4176.31941414141,29.99,353.525530146556,338.571126515334,7732.88286289395,92794.5943547274,3986.60859431495,199999,150000,107204.405645273,57205.4056452726,103217.797050958,53218.7970509577,"Food Secure",11.538,1
"307","24","017","850500","01700","24017850500","01600","$150,000 to $199,999","2",173419.892642231,134,192531105.203498,13875.5578339575,609.006478935279,1380.63824971709,1219.48880796813,0,1220.24112982724,3817.81210485414,29.99,445.936466644773,397.928945730473,8114.10675901136,97369.2811081363,7308.07774722335,199999,150000,102629.718891864,52630.7188918637,95321.6411446403,45322.6411446403,"Food Secure",48.201,1
"308","24","017","850500","01700","24017850500","01600","$150,000 to $199,999","3",172431.165813953,84,226605875.318879,15053.4340042025,852.92692535754,1573.69445492267,1522.36640803383,194.429196617336,1220.26649455144,3627.76651714817,29.99,539.367347948282,485.324276056042,8707.88041922173,104494.565030661,10235.1231042905,199999,150000,95504.4349693393,45505.4349693393,85269.3118650488,35270.3118650488,"Food Secure",28.147,1
"309","24","017","850500","01700","24017850500","01600","$150,000 to $199,999","4",174161.246248349,68,204737446.394371,14308.6493560493,1072.07493114495,1971.27800829876,1706.36795508587,425.604174372523,1222.41701478495,3400.90491461101,29.99,642.773208368704,608.670587888742,9399.3352755218,112792.023306262,12864.8991737394,199999,150000,87206.9766937384,37207.9766937384,74342.0775199989,24343.077519999,"Food Secure",23.448,1
"310","24","017","850500","01700","24017850500","01600","$150,000 to $199,999","5",177423.044807666,62,207870810.93882,14417.7255813398,1354.86814021594,2348.86156167484,1974.4330513347,727.529527720739,1230.13071370968,3302.43586087071,29.99,766.58129946559,740.745940378157,10379.9620147763,124559.544177315,16258.4176825913,199999,150000,75439.4558226849,25440.4558226849,59181.0381400936,9182.03814009363,"Food Secure",22.666,2
"311","24","017","850500","01700","24017850500","01600","$200,000 or more","1",356771.055633028,7,25826096406.2611,160704.998074923,332.217382859579,1360.63824971709,618.492,0,2251.00025220022,9236.90096259626,29.99,459.233788477689,338.571126515334,13956.2552529913,167475.063035895,3986.60859431495,1e+07,2e+05,9832524.93696411,32524.9369641049,9828538.32836979,28538.32836979,"Food Secure",8.541,1
"312","24","017","850500","01700","24017850500","01600","$200,000 or more","2",313795.12857754,113,22911418913.7584,151365.183955091,609.065201909229,1380.63824971709,1236.984,0,2135.81279166667,7556.54266347687,29.99,539.249024329298,397.940690325263,12879.2167291899,154550.600750279,7308.78242291075,1e+07,2e+05,9845449.39924972,45449.3992497209,9838140.61682681,38140.6168268101,"Food Secure",79.586,1
