"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"5715","24","033","803001","01104","24033803001","01104","$200,000 or more","5",297460.115117296,29,16032388313.9825,126619.067734613,1698.43308992741,2130,2178.84393638171,688.869105367793,2111.44169155318,7528.32881485084,29.99,883.757782323009,15551.2313304765,186614.775965718,20381.1970791289,1e+07,2e+05,9813385.22403428,13385.2240342816,9793004.02695515,-6995.97304484725,"At-Risk",15.134,1
"5716","24","033","803002","01104","24033803002","01104","Less than $35,000","1",16586.140396884,237,103335107.409187,10165.3877156352,357.697182134945,1302.17396171499,455.84,0,38.466299742957,185.487673246967,29.99,218.416744359289,2230.3746790642,26764.4961487704,4292.36618561934,35000,0,8235.50385122957,-26764.4961487704,3943.13766561023,-31056.8623343898,"At-Risk",130.981,2
"5717","24","033","803002","01104","24033803002","01104","Less than $35,000","2",21325.1776979304,110,82684783.2456081,9093.11735575914,634.878273584422,1322.17396171499,753.912391017173,149.257771906649,18.9487134942114,87.8533058938506,29.99,290.916111171745,2653.05225519862,31836.6270623834,7618.53928301307,35000,0,3163.37293761659,-31836.6270623834,-4455.16634539648,-39455.1663453965,"Food Insecure",45.596,1
"5718","24","033","803002","01104","24033803002","01104","Less than $35,000","3",23602.9949824561,28,90355075.1588687,9505.52866277667,878.866246036524,1502.53628866749,799.719298245614,574.539415204678,8.30016167153996,-269.844560185185,29.99,379.395140982584,3024.63574458672,36295.6289350406,10546.3949524383,35000,0,-1295.62893504063,-36295.6289350406,-11842.0238874789,-46842.0238874789,"Food Insecure",20.388,2
"5719","24","033","803002","01104","24033803002","01104","Less than $35,000","4",20809.0022123894,30,82571194.9069767,9086.8693677733,1126.2001136949,1878.07977909623,988.997994100295,664.540884955752,0,-334.564518190757,29.99,468.780877184718,3695.82501714624,44349.9002057549,13514.4013643388,35000,0,-9349.90020575492,-44349.9002057549,-22864.3015700937,-57864.3015700937,"Food Insecure",33.117,1
"5720","24","033","803002","01104","24033803002","01104","Less than $35,000","5",20353.261127907,23,104381152.334893,10216.7094670884,1307.92678709176,2238.80443300123,824.88488372093,1613.25680232558,0,-631.077784763314,29.99,601.48629061395,4677.34462489838,56128.1354987806,15695.1214451011,35000,0,-21128.1354987806,-56128.1354987806,-36823.2569438816,-71823.2569438816,"Food Insecure",5.918,1
"5721","24","033","803002","01104","24033803002","01104","$35,000 to $49,999","1",42662.9998872961,102,20075764.8547306,4480.59871610152,357.697182134945,1302.17396171499,455.84,0,214.453086787022,688.114051543694,29.99,236.015423063696,2926.5865231094,35119.0382773128,4292.36618561934,49999,35000,14879.9617226872,-119.038277312822,10587.5955370678,-4411.40446293217,"At-Risk",43.815,2
"5722","24","033","803002","01104","24033803002","01104","$35,000 to $49,999","2",42935.5430461538,69,21524385.3894409,4639.43804672947,645.781889925565,1322.17396171499,726.889476923077,154.4028,174.788335415009,494.942993900822,29.99,305.402646397864,3208.59021435176,38503.0825722211,7749.38267910678,49999,35000,11495.9174277789,-3503.08257222113,3746.53474867209,-11252.4652513279,"At-Risk",19.275,2
"5723","24","033","803002","01104","24033803002","01104","$35,000 to $49,999","3",43062.7040979021,33,16652251.7296875,4080.71706072443,902.688313420636,1502.53628866749,924.430769230769,396.083916083916,103.555696190476,323.483833333333,29.99,385.928498359329,3666.00900186531,43992.1080223837,10832.2597610476,49999,35000,6006.89197761627,-8992.10802238373,-4825.36778343136,-19824.3677834314,"Food Insecure",13.055,1
"5724","24","033","803002","01104","24033803002","01104","$35,000 to $49,999","4",44167.0790441177,23,19892573.9963134,4460.10919107519,1072.85448959415,1878.07977909623,950.225294117647,1024.00345588235,59.6513391304348,1.37076468344773,29.99,501.480435782082,4444.8010686922,53337.6128243064,12874.2538751298,49999,35000,-3338.61282430639,-18337.6128243064,-16212.8666994362,-31211.8666994362,"Food Insecure",12.408,1
"5725","24","033","803002","01104","24033803002","01104","$35,000 to $49,999","5",42219.0995223881,17,14880608.3022018,3857.53915109125,1434.32006078973,2238.80443300123,1009.95396351575,1705.33492537313,1.13867937608319,-390.102918833044,29.99,641.954206205594,5237.07328863875,62844.879463665,17211.8407294768,49999,35000,-12845.879463665,-27844.879463665,-30057.7201931418,-45056.7201931418,"Food Insecure",4.448,1
"5726","24","033","803002","01104","24033803002","01104","$50,000 to $59,999","1",55381.0881700997,63,5567567.8078702,2359.56941153894,357.697182134945,1302.17396171499,455.84,0,383.867098702186,959.882150819672,29.99,252.956824255212,3384.71003549206,40616.5204259047,4292.36618561935,59999,50000,19382.4795740953,9383.47957409528,15090.1133884759,5091.11338847594,"Food Secure",61.278,2
"5727","24","033","803002","01104","24033803002","01104","$50,000 to $59,999","2",55591.772752809,47,7822885.37316701,2796.94214691098,647.527317657196,1322.17396171499,801.561348314607,88.1304494382022,277.190372700297,816.221741674909,29.99,316.657344982529,3651.92521882553,43823.1026259064,7770.32781188635,59999,50000,16175.8973740936,6176.8973740936,8405.56956220724,-1593.43043779276,"At-Risk",23.9,2
"5728","24","033","803002","01104","24033803002","01104","$50,000 to $59,999","3",54539.888,33,9541857.35882203,3088.98969872384,903.521084402465,1502.53628866749,930.582456140351,347.607464114833,227.381041144201,617.221206896552,29.99,394.161833446934,4049.48029041036,48593.7634849243,10842.2530128296,59999,50000,11405.2365150757,1406.23651507573,562.983502246148,-9436.01649775385,"At-Risk",22.5,2
"5729","24","033","803002","01104","24033803002","01104","$50,000 to $59,999","4",54415.9174831461,15,7694914.43080631,2773.97087778627,1079.9266646925,1878.07977909623,948.813033707865,945.108539325843,139.35468145098,236.483790196078,29.99,502.127269827343,4679.95709360434,56159.4851232521,12959.11997631,59999,50000,3839.51487674787,-6159.48512325213,-9119.60509956216,-19118.6050995622,"Food Insecure",32.489,1
"5730","24","033","803002","01104","24033803002","01104","$50,000 to $59,999","5",56409.8017927171,17,6200366.00965997,2490.05341502145,1423.3615129164,2238.80443300123,984.461176470588,1397.53142857143,91.4863019197208,132.751985165794,29.99,616.563485287937,5491.5888104167,65899.0657250004,17080.3381549968,59999,50000,-5900.0657250004,-15899.0657250004,-22980.4038799972,-32979.4038799972,"Food Insecure",2.832,1
"5731","24","033","803002","01104","24033803002","01104","$60,000 to $74,999","1",67553.2829370331,99,18632025.8702888,4316.48304413313,357.697182134945,1302.17396171499,455.84,0,477.558789598819,1278.29618782161,29.99,262.325993344875,3806.1849324803,45674.2191897635,4292.36618561934,74999,60000,29324.7808102365,14325.7808102365,25032.4146246171,10033.4146246171,"Food Secure",62.012,2
"5732","24","033","803002","01104","24033803002","01104","$60,000 to $74,999","2",67594.4457840491,81,22221462.2208872,4713.96459690643,651.268473271698,1322.17396171499,855.748711656442,67.3477791411043,392.749909041031,1144.29909351145,29.99,331.927883482526,4144.23733854754,49730.8480625705,7815.22167926037,74999,60000,25268.1519374295,10269.1519374295,17452.9302581691,2453.93025816912,"Food Secure",39.158,2
"5733","24","033","803002","01104","24033803002","01104","$60,000 to $74,999","3",66783.7949586207,33,18396422.1269038,4289.10504964658,895.6392762857,1502.53628866749,1042.93048275862,344.047172413793,335.897346173469,962.04381377551,29.99,415.104056629907,4632.54916041879,55590.5899250254,10747.6713154284,74999,60000,19408.4100749746,4409.41007497456,8660.73875954616,-6338.26124045384,"At-Risk",25.39,1
"5734","24","033","803002","01104","24033803002","01104","$60,000 to $74,999","4",67667.463432258,30,17195147.8197154,4146.70324712481,1125.87637490186,1878.07977909623,1241.79638709677,740.089419354839,295.270370123023,777.307274458114,29.99,531.110233057273,5493.64346318626,65923.7215582351,13510.5164988223,74999,60000,9075.27844176492,-5923.72155823508,-4435.23805705739,-19434.2380570574,"Food Insecure",43.756,1
"5735","24","033","803002","01104","24033803002","01104","$60,000 to $74,999","5",66545.6032561983,24,11841978.5957525,3441.21760366189,1431.31756936862,2238.80443300123,1315.72,1466.02132231405,191.324652139407,444.485407177364,29.99,667.317797682331,6353.66361231438,76243.9633477726,17175.8108324234,74999,60000,-1244.96334777257,-16243.9633477726,-18420.774180196,-33419.774180196,"Food Insecure",5.685,1
"5736","24","033","803002","01104","24033803002","01104","$75,000 to $99,999","1",86949.6946213592,91,49939657.2759845,7066.7996487791,357.697182134945,1302.17396171499,455.84,0,613.500128331816,1836.70829918033,29.99,275.920127218175,4514.13251644531,54169.5901973437,4292.36618561935,99999,75000,45829.4098026563,20830.4098026563,41537.043617037,16538.043617037,"Food Secure",45.675,1
"5737","24","033","803002","01104","24033803002","01104","$75,000 to $99,999","2",86073.0719833926,92,39847559.0666462,6312.49230230391,653.098842693972,1322.17396171499,887.346903914591,19.0665480427046,607.274125287671,1616.77878995434,29.99,351.895038165393,4834.52536707969,58014.3044049562,7837.18611232767,99999,75000,41984.6955950438,16985.6955950438,34147.5094827161,9148.50948271609,"Food Secure",27.379,2
"5738","24","033","803002","01104","24033803002","01104","$75,000 to $99,999","3",86308.1251251841,63,46879355.9163389,6846.85007257636,905.697805267437,1502.53628866749,1007.34597938144,333.508483063328,526.796368274684,1362.92144109307,29.99,430.587492465438,5193.68605294545,62324.2326353454,10868.3736632092,99999,75000,37674.7673646546,12675.7673646546,26806.3937014454,1807.39370144541,"Food Secure",29.117,2
"5739","24","033","803002","01104","24033803002","01104","$75,000 to $99,999","4",87113.4643116279,37,44990056.0678198,6707.46271460526,1134.17292633864,1878.07977909623,1135.35962790698,505.715720930233,432.207839739229,1138.35556027967,29.99,511.552589401131,5631.26111735347,67575.1334082417,13610.0751160637,99999,75000,32423.8665917583,7424.86659175834,18813.7914756947,-6185.20852430532,"At-Risk",22.024,1
"5740","24","033","803002","01104","24033803002","01104","$75,000 to $99,999","5",89876.2972393443,31,52921715.4335384,7274.7312963118,1479.92647654951,2238.80443300123,1634.29849180328,966.715278688525,419.720478984238,1114.18566987741,29.99,676.945515902678,7080.65986825736,84967.9184190883,17759.1177185941,99999,75000,15031.0815809117,-9967.9184190883,-2728.03613768241,-27727.0361376824,"Food Insecure",2.805,1
"5741","24","033","803002","01104","24033803002","01104","$100,000 to $124,999","1",109827.254808853,45,36954158.151949,6078.99318571332,357.697182134946,1302.17396171499,455.84,0,785.354895412844,2547.9258470948,29.99,293.105603926278,5414.39030814891,64972.683697787,4292.36618561935,124999,1e+05,60026.316302213,35027.316302213,55733.9501165937,30734.9501165937,"Food Secure",16.374,2
"5742","24","033","803002","01104","24033803002","01104","$100,000 to $124,999","2",111541.941817346,88,49718829.0733143,7051.15799520294,650.788349582129,1322.17396171499,870.049580700747,31.6409879379667,796.351445280834,2310.70298301486,29.99,370.099432521667,5731.00839117107,68772.1006940528,7809.46019498554,124999,1e+05,56226.8993059472,31227.8993059472,48417.4391109617,23418.4391109617,"Food Secure",14.287,1
"5743","24","033","803002","01104","24033803002","01104","$100,000 to $124,999","3",111334.913019678,50,48218305.8066567,6943.94022199621,921.137181524036,1502.53628866749,1162.43277280859,148.352665474061,790.170805200998,2133.98943882042,29.99,455.461971367517,6222.93394233907,74675.2073080689,11053.6461782884,124999,1e+05,50323.7926919311,25324.7926919311,39270.1465136427,14271.1465136427,"Food Secure",13.425,2
"5744","24","033","803002","01104","24033803002","01104","$100,000 to $124,999","4",113111.98491018,37,65329130.9059868,8082.64380670006,1136.79543973347,1878.07977909623,1244.68886227545,510.224730538922,728.344020958084,1825.42981911178,29.99,552.812283260216,6769.56949524068,81234.8339428882,13641.5452768016,124999,1e+05,43764.1660571118,18765.1660571118,30122.6207803102,5123.62078031023,"Food Secure",7.251,1
"5745","24","033","803002","01104","24033803002","01104","$100,000 to $124,999","5",110459.750984563,31,65509641.0044489,8093.80262944735,1452.06098728426,2238.80443300123,1531.71622641509,1149.42126929674,561.403127298339,1497.36287811388,29.99,696.339604329567,7705.03753845485,92460.4504614582,17424.7318474112,124999,1e+05,32538.5495385418,7539.54953854177,15113.8176911306,-9885.1823088694,"At-Risk",3.664,1
"5746","24","033","803002","01104","24033803002","01104","$125,000 to $149,999","1",133802.888379691,20,52353603.5846726,7235.57900825307,357.697182134945,1302.17396171499,455.84,0,958.280664232866,3315.15407904984,29.99,310.39818080828,6371.83688580598,76462.0426296717,4292.36618561935,149999,125000,73536.9573703283,48537.9573703283,69244.5911847089,44245.5911847089,"Food Secure",2.622,1
"5747","24","033","803002","01104","24033803002","01104","$125,000 to $149,999","2",135359.065081736,47,46115734.6480504,6790.85669470726,655.701480230652,1322.17396171499,896.04068617558,0,961.864734239854,2952.52637724551,29.99,386.577086236107,6549.17284561204,78590.0741473445,7868.41776276782,149999,125000,71408.9258526555,46409.9258526555,63540.5080898877,38541.5080898877,"Food Secure",5.604,2
"5748","24","033","803002","01104","24033803002","01104","$125,000 to $149,999","3",137776.644384,30,46829738.0124848,6843.22570229017,933.997069680326,1502.53628866749,1190.65408,36.64232,980.55011289855,2893.19447971014,29.99,467.436987124637,7101.00426840082,85212.0512208098,11207.9648361639,149999,125000,64786.9487791902,39787.9487791902,53578.9839430263,28579.9839430263,"Food Secure",2.49,1
"5749","24","033","803002","01104","24033803002","01104","$125,000 to $149,999","4",135528.547690402,21,41744078.3644264,6460.96574549242,1155.0509626508,1878.07977909623,1264.4973374613,452.240123839009,959.578200757576,2662.59088903743,29.99,573.943640380492,7820.91997057205,93851.0396468645,13860.6115518095,149999,125000,56147.9603531355,31148.9603531355,42287.3488013259,17288.3488013259,"Food Secure",2.497,1
"5750","24","033","803002","01104","24033803002","01104","$125,000 to $149,999","5",135644.299208333,25,39338278.986906,6272.02351613146,1645.4953150894,2238.80443300123,1636.59222222222,1113.68791666667,866.379745642701,2252.82143246187,29.99,753.094963262223,8891.37071325692,106696.448559083,19745.9437810729,149999,125000,43302.551440917,18303.551440917,23556.6076598441,-1442.39234015587,"At-Risk",1.788,2
"5751","24","033","803002","01104","24033803002","01104","$150,000 to $199,999","1",166532.319549784,18,168705531.263313,12988.6693415189,357.697182134946,1302.17396171499,455.84,0,1195.02718711499,4243.12496235455,29.99,334.072833096493,7560.22894428102,90722.7473313723,4292.36618561935,199999,150000,109276.252668628,59277.2526686277,104983.886483008,54984.8864830084,"Food Secure",10.991,1
"5752","24","033","803002","01104","24033803002","01104","$150,000 to $199,999","2",168862.654882516,61,214945095.648907,14661.0059562401,655.7781672474,1322.17396171499,911.68,0,1200.87539488382,3855.1050119154,29.99,412.049752384621,7731.87412089884,92782.489450786,7869.3380069688,199999,150000,107216.510549214,57217.510549214,99347.1725422452,49348.1725422452,"Food Secure",15.911,2
"5753","24","033","803002","01104","24033803002","01104","$150,000 to $199,999","3",167690.319895349,41,175317749.419322,13240.7609078679,910.946959652298,1502.53628866749,1150.20093023256,239.461104651163,1204.98701440406,3638.74148986152,29.99,503.812229760756,8269.72905757754,99236.7486909305,10931.3635158276,199999,150000,100762.251309069,50763.2513090695,89830.8877932419,39831.8877932419,"Food Secure",18.542,1
"5754","24","033","803002","01104","24033803002","01104","$150,000 to $199,999","4",172495.574326019,28,149257709.647754,12217.1072536732,1167.12793616563,1878.07977909623,1604.01379310345,210.298808777429,1224.80389319923,3797.76331280788,29.99,611.431421034198,9356.38100801842,112276.572096221,14005.5352339875,199999,150000,87722.4279037789,37723.4279037789,73716.8926697914,23717.8926697914,"Food Secure",11.794,1
"5755","24","033","803002","01104","24033803002","01104","$150,000 to $199,999","5",168863.832979215,19,108291904.887418,10406.3396488592,1642.68255667047,2238.80443300123,1703.34669745958,1176.72341801386,1094.91045914855,3077.48894927536,29.99,788.64575642937,10109.909713328,121318.916559935,19712.1906800457,199999,150000,78680.0834400645,28681.0834400645,58967.8927600188,8968.89276001885,"Food Secure",3.761,2
"5756","24","033","803002","01104","24033803002","01104","$200,000 or more","1",362425.046,8,18694754425.9857,136728.762248423,357.697182134945,1302.17396171499,455.84,0,2614.0918220943,10483.8666776316,29.99,475.979296594423,15361.9417580353,184343.301096423,4292.36618561934,1e+07,2e+05,9815656.69890358,15656.6989035766,9811364.33271796,11364.3327179572,"Food Secure",7.251,1
"5757","24","033","803002","01104","24033803002","01104","$200,000 or more","2",234513.547517588,22,719978537.731604,26832.4158012581,655.7781672474,1322.17396171499,911.68,0,1668.5306280581,5759.37531154434,29.99,458.815275702049,10150.5651770195,121806.782124234,7869.3380069688,1e+07,2e+05,9878193.21787577,78193.2178757662,9870323.8798688,70323.8798687974,"Food Secure",9.892,2
"5758","24","033","803002","01104","24033803002","01104","$200,000 or more","3",282482.785286899,32,11946770350.8464,109301.282475762,915.324853453515,1502.53628866749,1216.32928689884,182.072371475954,2018.02151776067,6910.02941518098,29.99,586.427431825647,12445.4063118096,149344.875741715,10983.8982414422,1e+07,2e+05,9850655.12425829,50655.124258285,9839671.22601684,39671.2260168429,"Food Secure",21.093,1
"5759","24","033","803002","01104","24033803002","01104","$200,000 or more","4",281381.447731544,25,9579619814.40357,97875.5322560423,1156.46289766083,1878.07977909623,1438.90434004474,298.332975391499,1975.82528794038,6796.04888042005,29.99,677.759528013368,13094.9407909063,157139.289490875,13877.5547719299,1e+07,2e+05,9842860.71050913,42860.7105091246,9828983.1557372,28983.1557371947,"Food Secure",20.664,1
"5760","24","033","803002","01104","24033803002","01104","$200,000 or more","5",297460.115117296,29,16032388313.9825,126619.067734613,1698.43308992741,2238.80443300123,2061.70178926441,688.869105367793,2111.44169155318,7528.32881485084,29.99,882.924010911402,15542.0598449489,186504.718139386,20381.1970791289,1e+07,2e+05,9813495.28186061,13495.2818606137,9793114.08478148,-6885.9152185152,"At-Risk",4.099,1
"5761","24","033","803100","01104","24033803100","01104","Less than $35,000","1",16586.140396884,237,103335107.409187,10165.3877156352,357.697182134945,1302.17396171499,454.804,0,38.466299742957,185.487673246967,29.99,218.313144359289,2229.2350790642,26750.8209487704,4292.36618561934,35000,0,8249.17905122957,-26750.8209487704,3956.81286561023,-31043.1871343898,"At-Risk",106.907,2
"5762","24","033","803100","01104","24033803100","01104","Less than $35,000","2",21325.1776979304,110,82684783.2456081,9093.11735575914,634.878273584422,1322.17396171499,752.198953764861,149.257771906649,18.9487134942114,87.8533058938506,29.99,290.744767446513,2651.16747422107,31814.0096906529,7618.53928301307,35000,0,3185.9903093471,-31814.0096906529,-4432.54897366597,-39432.548973666,"Food Insecure",49.079,1
"5763","24","033","803100","01104","24033803100","01104","Less than $35,000","3",23602.9949824561,28,90355075.1588687,9505.52866277667,878.866246036524,1502.53628866749,797.901754385965,574.539415204678,8.30016167153996,-269.844560185185,29.99,379.21338659662,3022.6364463411,36271.6373560933,10546.3949524383,35000,0,-1271.63735609326,-36271.6373560933,-11818.0323085315,-46818.0323085315,"Food Insecure",16.237,1
"5764","24","033","803100","01104","24033803100","01104","Less than $35,000","4",20809.0022123894,30,82571194.9069767,9086.8693677733,1126.2001136949,1878.07977909623,986.750271386431,664.540884955752,0,-334.564518190757,29.99,468.556104913332,3693.35252216099,44320.2302659319,13514.4013643388,35000,0,-9320.23026593191,-44320.2302659319,-22834.6316302707,-57834.6316302707,"Food Insecure",11.289,2
"5765","24","033","803100","01104","24033803100","01104","Less than $35,000","5",20353.261127907,23,104381152.334893,10216.7094670884,1307.92678709176,2238.80443300123,823.010145348837,1613.25680232558,0,-631.077784763314,29.99,601.298816776741,4675.28241268908,56103.3889522689,15695.1214451011,35000,0,-21103.3889522689,-56103.3889522689,-36798.51039737,-71798.51039737,"Food Insecure",10.488,1
"5766","24","033","803100","01104","24033803100","01104","$35,000 to $49,999","1",42662.9998872961,102,20075764.8547306,4480.59871610152,357.697182134945,1302.17396171499,454.804,0,214.453086787022,688.114051543694,29.99,235.911823063696,2925.4469231094,35105.3630773128,4292.36618561934,49999,35000,14893.6369226872,-105.363077312824,10601.2707370678,-4397.72926293217,"At-Risk",87.493,2
"5767","24","033","803100","01104","24033803100","01104","$35,000 to $49,999","2",42935.5430461538,69,21524385.3894409,4639.43804672947,645.781889925565,1322.17396171499,725.237455384615,154.4028,174.788335415009,494.942993900822,29.99,305.237444244018,3206.77299065945,38481.2758879134,7749.38267910678,49999,35000,11517.7241120866,-3481.27588791345,3768.34143297977,-11230.6585670202,"At-Risk",49.737,3
"5768","24","033","803100","01104","24033803100","01104","$35,000 to $49,999","3",43062.7040979021,33,16652251.7296875,4080.71706072443,902.688313420636,1502.53628866749,922.32979020979,396.083916083916,103.555696190476,323.483833333333,29.99,385.718400457231,3663.69792494223,43964.3750993068,10832.2597610476,49999,35000,6034.6249006932,-8964.3750993068,-4797.63486035444,-19796.6348603544,"Food Insecure",34.109,1
"5769","24","033","803100","01104","24033803100","01104","$35,000 to $49,999","4",44167.0790441177,23,19892573.9963134,4460.10919107519,1072.85448959415,1878.07977909623,948.06569117647,1024.00345588235,59.6513391304348,1.37076468344773,29.99,501.264475487965,4442.4255054569,53309.1060654829,12874.2538751298,49999,35000,-3310.10606548286,-18309.1060654829,-16184.3599406127,-31183.3599406127,"Food Insecure",9.617,1
"5770","24","033","803100","01104","24033803100","01104","$35,000 to $49,999","5",42219.0995223881,17,14880608.3022018,3857.53915109125,1434.32006078973,2238.80443300123,1007.65861359867,1705.33492537313,1.13867937608319,-390.102918833044,29.99,641.724671213885,5234.54840372996,62814.5808447595,17211.8407294768,49999,35000,-12815.5808447595,-27814.5808447595,-30027.4215742363,-45026.4215742363,"Food Insecure",13.045,1
"5771","24","033","803100","01104","24033803100","01104","$50,000 to $59,999","1",55381.0881700997,63,5567567.8078702,2359.56941153894,357.697182134945,1302.17396171499,454.804,0,383.867098702186,959.882150819672,29.99,252.853224255212,3383.57043549206,40602.8452259047,4292.36618561935,59999,50000,19396.1547740953,9397.1547740953,15103.788588476,5104.78858847595,"Food Secure",98.842,2
"5772","24","033","803100","01104","24033803100","01104","$50,000 to $59,999","2",55591.772752809,47,7822885.37316701,2796.94214691098,647.527317657196,1322.17396171499,799.739617977528,88.1304494382022,277.190372700297,816.221741674909,29.99,316.475171948821,3649.92131545475,43799.055785457,7770.32781188635,59999,50000,16199.944214543,6200.94421454304,8429.61640265668,-1569.38359734332,"At-Risk",56.152,3
"5773","24","033","803100","01104","24033803100","01104","$50,000 to $59,999","3",54539.888,33,9541857.35882203,3088.98969872384,903.521084402465,1502.53628866749,928.467496012759,347.607464114833,227.381041144201,617.221206896552,29.99,393.950337434174,4047.15383427001,48565.8460112401,10842.2530128296,59999,50000,11433.1539887599,1434.15398875994,590.900975930359,-9408.09902406964,"At-Risk",50.072,1
"5774","24","033","803100","01104","24033803100","01104","$50,000 to $59,999","4",54415.9174831461,15,7694914.43080631,2773.97087778627,1079.9266646925,1878.07977909623,946.656640449438,945.108539325843,139.35468145098,236.483790196078,29.99,501.9116305015,4677.58506102007,56131.0207322409,12959.11997631,59999,50000,3867.97926775911,-6131.02073224089,-9091.14070855092,-19090.1407085509,"Food Insecure",12.859,1
"5775","24","033","803100","01104","24033803100","01104","$50,000 to $59,999","5",56409.8017927171,17,6200366.00965997,2490.05341502145,1423.3615129164,2238.80443300123,982.223764705882,1397.53142857143,91.4863019197208,132.751985165794,29.99,616.339744111467,5489.12765747552,65869.5318897063,17080.3381549968,59999,50000,-5870.53188970628,-15869.5318897063,-22950.8700447031,-32949.8700447031,"Food Insecure",8.076,1
"5776","24","033","803100","01104","24033803100","01104","$60,000 to $74,999","1",67553.2829370331,99,18632025.8702888,4316.48304413313,357.697182134945,1302.17396171499,454.804,0,477.558789598819,1278.29618782161,29.99,262.222393344875,3805.0453324803,45660.5439897635,4292.36618561934,74999,60000,29338.4560102365,14339.4560102365,25046.0898246171,10047.0898246171,"Food Secure",37.356,1
"5777","24","033","803100","01104","24033803100","01104","$60,000 to $74,999","2",67594.4457840491,81,22221462.2208872,4713.96459690643,651.268473271698,1322.17396171499,853.803828220859,67.3477791411043,392.749909041031,1144.29909351145,29.99,331.733395138968,4142.0979667684,49705.1756012208,7815.22167926037,74999,60000,25293.8243987792,10294.8243987792,17478.6027195188,2479.60271951881,"Food Secure",33.16,3
"5778","24","033","803100","01104","24033803100","01104","$60,000 to $74,999","3",66783.7949586207,33,18396422.1269038,4289.10504964658,895.6392762857,1502.53628866749,1040.5601862069,344.047172413793,335.897346173469,962.04381377551,29.99,414.867026974735,4629.94183421189,55559.3020105427,10747.6713154284,74999,60000,19439.6979894573,4440.69798945732,8692.02667402892,-6306.97332597108,"At-Risk",13.671,1
"5779","24","033","803100","01104","24033803100","01104","$60,000 to $74,999","4",67667.463432258,30,17195147.8197154,4146.70324712481,1125.87637490186,1878.07977909623,1238.97412258065,740.089419354839,295.270370123023,777.307274458114,29.99,530.82800660566,5490.53897221852,65886.4676666222,13510.5164988223,74999,60000,9112.53233337781,-5886.46766662219,-4397.98416544451,-19396.9841654445,"Food Insecure",8.836,1
"5780","24","033","803100","01104","24033803100","01104","$60,000 to $74,999","5",66545.6032561983,24,11841978.5957525,3441.21760366189,1431.31756936862,2238.80443300123,1312.72972727273,1466.02132231405,191.324652139407,444.485407177364,29.99,667.018770409603,6350.37431231438,76204.4917477726,17175.8108324234,74999,60000,-1205.49174777258,-16204.4917477726,-18381.302580196,-33380.302580196,"Food Insecure",8.978,1
"5781","24","033","803100","01104","24033803100","01104","$75,000 to $99,999","1",86949.6946213592,91,49939657.2759845,7066.7996487791,357.697182134945,1302.17396171499,454.804,0,613.500128331816,1836.70829918033,29.99,275.816527218175,4512.99291644531,54155.9149973437,4292.36618561935,99999,75000,45843.0850026563,20844.0850026563,41550.718817037,16551.718817037,"Food Secure",28.444,1
"5782","24","033","803100","01104","24033803100","01104","$75,000 to $99,999","2",86073.0719833926,92,39847559.0666462,6312.49230230391,653.098842693972,1322.17396171499,885.330206405694,19.0665480427046,607.274125287671,1616.77878995434,29.99,351.693368414503,4832.3069998199,57987.6839978388,7837.18611232767,99999,75000,42011.3160021612,17012.3160021612,34174.1298898335,9175.12988983352,"Food Secure",20.456,1
"5783","24","033","803100","01104","24033803100","01104","$75,000 to $99,999","3",86308.1251251841,63,46879355.9163389,6846.85007257636,905.697805267437,1502.53628866749,1005.05655670103,333.508483063328,526.796368274684,1362.92144109307,29.99,430.358550197397,5191.16768799699,62294.0122559639,10868.3736632092,99999,75000,37704.9877440361,12705.9877440361,26836.6140808268,1837.61408082683,"Food Secure",17.294,1
"5784","24","033","803100","01104","24033803100","01104","$75,000 to $99,999","4",87113.4643116279,37,44990056.0678198,6707.46271460526,1134.17292633864,1878.07977909623,1132.77926511628,505.715720930233,432.207839739229,1138.35556027967,29.99,511.294553122061,5628.4227182837,67541.0726194045,13610.0751160637,99999,75000,32457.9273805955,7458.92738059555,18847.8522645319,-6151.14773546811,"At-Risk",8.41,1
"5785","24","033","803100","01104","24033803100","01104","$75,000 to $99,999","5",89876.2972393443,31,52921715.4335384,7274.7312963118,1479.92647654951,2238.80443300123,1630.58417704918,966.715278688525,419.720478984238,1114.18566987741,29.99,676.574084427268,7076.57412202785,84918.8894643342,17759.1177185941,99999,75000,15080.1105356658,-9918.88946433421,-2679.00718292832,-27678.0071829283,"Food Insecure",3.396,2
"5786","24","033","803100","01104","24033803100","01104","$100,000 to $124,999","1",109827.254808853,45,36954158.151949,6078.99318571332,357.697182134946,1302.17396171499,454.804,0,785.354895412844,2547.9258470948,29.99,293.002003926278,5413.25070814891,64959.008497787,4292.36618561935,124999,1e+05,60039.991502213,35040.991502213,55747.6253165937,30748.6253165937,"Food Secure",44.537,3
