"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE_new","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","other_cost_20","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh"
"1938","11","001","002501","00102","11001002501","00102","102","$60,000 to $74,999","1",66935.3230066023,91,23589505.0236625,4856.90282213496,440.016533639974,1310,401.968,0,481.614366663956,1325.52429372642,19.99,265.358890030393,350.003306727995,3804.45555042077,45653.4666050493,5280.19840367969,74999,60000,29345.5333949507,14346.5333949507,24065.334991271,9066.33499127104,"Food Secure",32.169
"1939","11","001","002501","00102","11001002501","00102","102","$60,000 to $74,999","2",67264.3257142857,44,19012821.2471204,4360.36939342533,805.66894090599,1330,778.0952,17.647616,367.132570946894,1165.98090039448,19.99,331.853432785288,427.133788181198,4010.69972012666,48128.3966415199,9668.02729087188,74999,60000,26870.6033584801,11871.6033584801,17202.5760676082,2203.57606760822,"Food Secure",8.535
"1940","11","001","002501","00102","11001002501","00102","102","$60,000 to $74,999","3",65838.2665684831,22,9303866.80641756,3050.22405839597,1136.07422963164,1510,908.72,212.521925184094,341.168907825,1063.75559601449,19.99,412.847506264074,529.214845926328,4469.00393528766,53628.0472234519,13632.8907555797,74999,60000,21370.9527765481,6371.95277654807,7738.06202096837,-7260.93797903163,"At-Risk",18.326
"1941","11","001","002501","00102","11001002501","00102","102","$60,000 to $74,999","4",69778.8362989324,11,20527517.6731063,4530.73036861677,1400.2496345867,1890,1029.95359430605,670.730325978648,256.271782301471,602.830354030501,19.99,526.719533717286,658.049926917339,4996.49559033396,59957.9470840075,16802.9956150404,74999,60000,15041.0529159925,42.0529159925354,-1761.94269904782,-16760.9426990478,"Food Insecure",11.336
"1942","11","001","002501","00102","11001002501","00102","102","$60,000 to $74,999","5",64232.0835509138,13,14033906.3961423,3746.18557951182,1929.15124156165,2250,1231.09259530026,1809.74842193211,178.637331009146,391.702687443541,19.99,741.861958980317,835.830248312329,6623.03299466538,79476.3959359846,23149.8148987398,74999,60000,-4477.39593598459,-19476.3959359846,-27627.2108347244,-42626.2108347243,"Food Insecure",28.635
"1943","11","001","002501","00102","11001002501","00102","102","$75,000 to $99,999","1",86232.3296041308,117,43401452.1168847,6587.97784732802,440.016533639974,1310,401.968,0,621.284177464638,1935.92450432147,19.99,279.325871110461,350.003306727995,4568.49255289656,54821.9106347588,5280.19840367969,99999,75000,45177.0893652412,20178.0893652412,39896.8909615615,14897.8909615615,"Food Secure",43.973
"1944","11","001","002501","00102","11001002501","00102","102","$75,000 to $99,999","2",86646.8368920522,103,53069763.4564661,7284.89968746764,798.151658888439,1330,739.563900355872,67.3679504151839,620.526073559817,1732.79668978424,19.99,357.559958321931,425.630331777688,4867.80457243704,58413.6548692445,9577.81990666127,99999,75000,41585.3451307555,16586.3451307555,32007.5252240943,7008.52522409425,"Food Secure",23.39
"1945","11","001","002501","00102","11001002501","00102","102","$75,000 to $99,999","3",84395.1382488479,26,53117839.47276,7288.19864388725,1151.15275230029,1510,1149.40619354839,65.7948387096774,505.351884439486,1745.60435313076,19.99,440.169566899784,532.230550460057,5436.31683672809,65235.8020407371,13813.8330276034,99999,75000,34763.1979592629,9764.19795926294,20949.3649316595,-4049.6350683405,"At-Risk",15.236
"1946","11","001","002501","00102","11001002501","00102","102","$75,000 to $99,999","4",84931.6409090909,20,68103712.6634707,8252.49735919199,1402.18442076346,1890,1194.94123636364,666.717545454546,424.15698034508,1150.75912529551,19.99,559.799018292672,658.436884152692,5906.36390575144,70876.3668690173,16826.2130491615,99999,75000,29122.6331309827,4123.63313098269,12296.4200818212,-12702.5799181788,"At-Risk",24.553
"1947","11","001","002501","00102","11001002501","00102","102","$75,000 to $99,999","5",87485.4615384615,9,61517529.0108342,7843.311099965,2002.72900089697,2250,1363.31804195804,1356.43485874126,274.89358574255,877.492720750552,19.99,726.736548733882,850.545800179394,6868.86575592628,82426.3890711154,24032.7480107636,99999,75000,17572.6109288846,-7426.38907111541,-6460.13708187903,-31459.137081879,"Food Insecure",23.848
"1948","11","001","002501","00102","11001002501","00102","102","$100,000 to $124,999","1",112201.395392279,88,56480815.7943464,7515.37196646622,440.016533639974,1310,401.968,0,800.974032175013,2703.89147932817,19.99,297.294856581499,350.003306727995,5534.11836808468,66409.4204170161,5280.19840367969,124999,1e+05,58589.5795829839,33590.5795829839,53309.3811793042,28310.3811793042,"Food Secure",30.559
"1949","11","001","002501","00102","11001002501","00102","102","$100,000 to $124,999","2",111269.736842105,82,42428387.9017648,6513.70769237957,806.168663141148,1330,795.890680504077,9.81149888806523,793.334569924609,2379.93508339333,19.99,375.51954124579,427.23373262823,5704.48137395587,68453.7764874704,9674.02395769377,124999,1e+05,56545.2235125296,31546.2235125296,46871.1995548358,21872.1995548358,"Food Secure",19.077
"1950","11","001","002501","00102","11001002501","00102","102","$100,000 to $124,999","3",111420.454954955,28,31874409.237244,5645.74257624664,1119.04313163911,1510,1017.59466666667,335.478266666667,814.46824660265,2393.79481012658,19.99,481.65743115751,525.808626327822,6572.98342122007,78875.8010546409,13428.5175796693,124999,1e+05,46123.1989453591,21124.1989453591,32694.6813656898,7695.68136568976,"Food Secure",16.576
"1951","11","001","002501","00102","11001002501","00102","102","$100,000 to $124,999","4",112779.418032787,22,37034805.4987424,6085.62285216085,1390.10004355083,1890,1118.0421420765,841.523427322404,795.505500867637,2155.20655479452,19.99,605.516111381737,656.020008710166,7425.7837364428,89109.4048373136,16681.2005226099,124999,1e+05,35889.5951626864,10890.5951626864,19208.3946400764,-5790.60535992358,"At-Risk",21.736
"1952","11","001","002501","00102","11001002501","00102","102","$100,000 to $124,999","5",109757.079411765,16,54479957.6249436,7381.0539643701,1845.66705250546,2250,1389.15411764706,824.261582352941,562.944972732477,1730.88063862928,19.99,689.201772523794,819.133410501092,7466.43308388555,89597.1970066267,22148.0046300655,124999,1e+05,35401.8029933733,10402.8029933733,13253.7983633078,-11745.2016366922,"At-Risk",48.052
"1953","11","001","002501","00102","11001002501","00102","102","$125,000 to $149,999","1",136824.081528662,43,55334114.2152834,7438.69035619062,440.016533639974,1310,401.968,0,956.148603560481,3503.84616324786,19.99,312.812313720045,350.003306727995,6504.76508052839,78057.1809663407,5280.19840367969,149999,125000,71941.8190336593,46942.8190336593,66661.6206299796,41662.6206299796,"Food Secure",7.343
"1954","11","001","002501","00102","11001002501","00102","102","$125,000 to $149,999","2",135493.589565217,70,46222557.6364445,6798.71735229849,801.199971207963,1330,760.243826086957,42.4266935652174,977.834229385989,3265.36390460792,19.99,393.169472024613,426.239994241593,6789.0281256707,81468.3375080484,9614.39965449556,149999,125000,68530.6624919516,43531.6624919516,58916.2628374561,33917.2628374561,"Food Secure",7.224
"1955","11","001","002501","00102","11001002501","00102","102","$125,000 to $149,999","3",137042.798008535,41,63126108.0674034,7945.19402326988,1107.81828492749,1510,1028.64926315789,325.850006827881,981.604478384163,3065.77900984683,19.99,497.391203329743,523.563656985499,7429.26396154651,89151.1675385581,13293.8194191299,149999,125000,60847.8324614419,35848.8324614419,47554.013042312,22555.013042312,"Food Secure",5.764
"1956","11","001","002501","00102","11001002501","00102","102","$125,000 to $149,999","4",143114.625,13,61893318.6219807,7867.23068315533,1427.20424148409,1890,1244.55476923077,509.347592307692,967.654322340226,2862.8742481203,19.99,605.875092536277,663.440848296817,8100.29602453527,97203.5522944232,17126.450897809,149999,125000,52795.4477055768,27796.4477055768,35668.9968077678,10669.9968077678,"Food Secure",1.382
"1957","11","001","002501","00102","11001002501","00102","102","$125,000 to $149,999","5",137300.888086643,10,58591523.4040967,7654.51000418033,1801.7383068318,2250,1398.90668592058,1370.00244909747,886.709515441161,2458.51384239888,19.99,772.734695729101,810.34766136636,9156.8571885872,109882.286263046,21620.8596819816,149999,125000,40116.7137369536,15117.7137369536,18495.8540549721,-6503.14594502794,"At-Risk",2.287
"1958","11","001","002501","00102","11001002501","00102","102","$150,000 to $199,999","1",165382.766666667,31,82514891.166901,9083.77075706455,440.016533639974,1310,401.968,0,1193.20860012536,4493.91588207186,19.99,336.518313376533,350.003306727995,7755.60079557376,93067.2095468851,5280.19840367969,199999,150000,106931.790453115,56932.7904531149,101651.592049435,51652.5920494352,"Food Secure",15.765
"1959","11","001","002501","00102","11001002501","00102","102","$150,000 to $199,999","2",173761.462897527,105,160367457.512176,12663.6273441765,806.696978339952,1330,803.936,0,1246.3060159601,4317.58802959013,19.99,420.692899430006,427.33939566799,8138.51294498024,97662.1553397629,9680.36374007943,199999,150000,102336.844660237,52337.8446602371,92656.4809201577,42657.4809201577,"Food Secure",22.654
"1960","11","001","002501","00102","11001002501","00102","102","$150,000 to $199,999","3",175121.399558499,52,162111690.607027,12732.3089267826,1115.01508493743,1510,1016.45550551876,359.059823399559,1241.12429824784,4277.42206257982,19.99,526.16447121036,525.003016987486,8950.21616095635,107402.593931476,13380.1810192492,199999,150000,92596.4060685239,42597.4060685239,79216.2250492747,29217.2250492747,"Food Secure",25.454
"1961","11","001","002501","00102","11001002501","00102","102","$150,000 to $199,999","4",174598.50536193,44,177493026.819434,13322.6508931006,1371.24712254467,1890,1033.47804825737,883.010302412869,1249.2767992708,3908.71049786629,19.99,644.700227248572,652.249424508934,9629.1658750559,115549.990500671,16454.9654705361,199999,150000,84449.0094993292,34450.0094993292,67994.0440287931,17995.0440287931,"Food Secure",30.635
"1962","11","001","002501","00102","11001002501","00102","102","$150,000 to $199,999","5",173738.419618529,23,247774512.9218,15740.8548980606,2339.03305339404,2250,2077.74740054496,797.06031280654,1126.04096679532,3748.62096585804,19.99,860.987173354086,917.806610678808,10880.4468193589,130565.361832307,28068.3966407285,199999,150000,69433.6381676927,19434.6381676927,41365.2415269642,-8633.7584730358,"At-Risk",28.492
"1963","11","001","002501","00102","11001002501","00102","102","$200,000 or more","1",303951.837837838,39,13495942194.5474,116172.037059472,440.016533639974,1310,401.968,0,2224.68778162277,10097.0720844356,19.99,439.666231526274,350.003306727995,14493.3840975847,173920.609171016,5280.19840367969,1e+07,2e+05,9826079.39082898,26079.390828984,9820799.19242531,20799.1924253043,"Food Secure",24.93
"1964","11","001","002501","00102","11001002501","00102","102","$200,000 or more","2",301112.797823219,196,16987849342.1983,130337.444129453,806.682468559438,1330,801.814796833773,0,2146.38591260488,8456.58367559524,19.99,510.487317799809,427.336493711888,13265.2617028337,159183.140434004,9680.18962271326,1e+07,2e+05,9840816.859566,40816.8595659956,9831136.66994328,31136.6699432823,"Food Secure",52.857
"1965","11","001","002501","00102","11001002501","00102","102","$200,000 or more","3",310405.625472207,132,11820874620.2668,108723.845683763,1098.95455615229,1510,959.47353696708,429.752987803562,2276.36797374774,8814.11473336635,19.99,629.453905467067,521.790911230457,14639.1531373518,175669.837648222,13187.4546738274,1e+07,2e+05,9824330.16235178,24330.1623517784,9811142.70767795,11142.7076779509,"Food Secure",57.613
"1966","11","001","002501","00102","11001002501","00102","102","$200,000 or more","4",310438.610328639,101,11167917854.5158,105678.369851715,1362.61694204913,1890,1067.87072300469,1009.20629134809,2239.07324144,8375.56796837709,19.99,758.875719784191,650.523388409826,15360.5839439541,184327.007327449,16351.4033045896,1e+07,2e+05,9815672.99267255,15672.9926725512,9799321.58936796,-678.410632038329,"At-Risk",75.09
"1967","11","001","002501","00102","11001002501","00102","102","$200,000 or more","5",362290.719415703,92,39432348450.6307,198575.800264359,1956.87987712196,2250,1784.26818259282,1123.80540986001,2577.5059422094,11032.7217053708,19.99,971.244941178419,841.375975424392,19759.5361812114,237114.434174537,23482.5585254635,1e+07,2e+05,9762885.56582546,-37114.4341745373,9739403.0073,-60596.9927000007,"At-Risk",103.511
"1968","11","001","002503","00102","11001002503","00102","102","Less than $35,000","1",16237.7150792354,259,87713009.6988723,9365.52239327162,440.016533639974,1589,344.760652175208,0,34.9992467998887,93.1959241400154,23.4861010989011,243.226253371397,405.803306727995,2328.66817758541,27944.0181310249,5280.19840367969,35000,0,7055.98186897507,-27944.0181310249,1775.78346529538,-33224.2165347046,"At-Risk",113.466
"1969","11","001","002503","00102","11001002503","00102","102","Less than $35,000","2",16356.0479014599,97,106445444.631661,10317.2401654542,788.495657463383,1615,655.518319201499,176.076578832117,10.2428858646543,0,23.4861010989011,326.881954246055,480.699131492677,2807.20583924323,33686.4700709187,9461.94788956059,35000,0,1313.52992908128,-33686.4700709187,-8148.41796047931,-43148.4179604793,"Food Insecure",30.9
"1970","11","001","002503","00102","11001002503","00102","102","Less than $35,000","3",18735.8635193133,36,71015410.9839343,8427.06419721212,1112.0217777588,1838,813.532242314355,466.978381802575,4.21351470413748,0,23.4861010989011,425.823201767877,590.00435555176,3572.03344168785,42864.4013002541,13344.2613331056,35000,0,-7864.40130025415,-42864.4013002541,-21208.6626333597,-56208.6626333597,"Food Insecure",14.468
"1971","11","001","002503","00102","11001002503","00102","102","Less than $35,000","4",21143.2670807453,20,112186441.406006,10591.8101099862,1381.69222120315,2299,864.924877805167,916.935595031056,0,0,23.4861010989011,548.603879513828,736.138444240631,4652.95045344895,55835.4054413874,16580.3066544379,35000,0,-20835.4054413874,-55835.4054413874,-37415.7120958253,-72415.7120958253,"Food Insecure",8.49
"1972","11","001","002503","00102","11001002503","00102","102","Less than $35,000","5",19436.0634146341,9,196193015.04988,14006.8916983705,1669.4058370827,2742,1151.97943919505,1444.2261697561,0,0,23.4861010989011,703.109754713274,882.281167416539,6064.80146476332,72777.6175771599,20032.8700449923,35000,0,-37777.6175771599,-72777.6175771599,-57810.4876221522,-92810.4876221522,"Food Insecure",1.675
"1973","11","001","002503","00102","11001002503","00102","102","$35,000 to $49,999","1",41874.9092153285,98,18452659.07756,4295.65583788552,440.016533639974,1589,344.760652175208,0,214.782274234072,670.045290397045,23.4861010989011,261.204556114816,405.803306727995,3103.27887402004,37239.3464882405,5280.19840367969,49999,35000,12759.6535117595,-2239.34648824051,7479.4551080798,-7519.5448919202,"At-Risk",80.575
"1974","11","001","002503","00102","11001002503","00102","102","$35,000 to $49,999","2",42348.5557692308,39,14626491.6600244,3824.45965595461,795.997002434197,1615,655.518319201499,207.020110769231,181.631471628348,528.262295800264,23.4861010989011,347.865300513218,482.19940048684,3558.78359901146,42705.4031881375,9551.96402921037,49999,35000,7293.59681186247,-7705.40318813753,-2258.3672173479,-17257.3672173479,"Food Insecure",28.794
"1975","11","001","002503","00102","11001002503","00102","102","$35,000 to $49,999","3",44671.547008547,17,12001015.0542125,3464.24812249534,1089.1630598372,1838,813.532242314355,604.282973219373,125.276797609064,318.248462815405,23.4861010989011,449.37411740789,585.43261196744,4172.20069446499,50066.4083335798,13069.9567180464,49999,35000,-67.408333579835,-15066.4083335798,-13137.3650516263,-28136.3650516263,"Food Insecure",6.718
"1976","11","001","002503","00102","11001002503","00102","102","$35,000 to $49,999","4",41315.7876447876,12,9557720.51674598,3091.55632598631,1388.30812107139,2299,864.924877805167,958.075008494209,45.1976163090176,0,23.4861010989011,557.899172477868,737.461624214278,4748.58277618516,56982.9933142219,16659.6974528567,49999,35000,-6983.99331422194,-21982.9933142219,-23643.6907670786,-38642.6907670786,"Food Insecure",5.556
"1977","11","001","002503","00102","11001002503","00102","102","$35,000 to $49,999","5",44163.4235294118,12,25053974.9410377,5005.39458395017,1737.1452984198,2742,1151.97943919505,2220.73712117647,10.544888129771,0,23.4861010989011,788.589284801999,895.82905968396,6937.33683440219,83248.0420128263,20845.7435810376,49999,35000,-33249.0420128263,-48248.0420128263,-54094.7855938639,-69093.7855938639,"Food Insecure",3.358
"1978","11","001","002503","00102","11001002503","00102","102","$50,000 to $59,999","1",54428.8326463314,57,8656350.18071551,2942.16759901871,440.016533639974,1589,344.760652175208,0,362.72619552314,957.681879276637,23.4861010989011,275.998948243722,405.803306727995,3553.65377631761,42643.8453158113,5280.19840367969,59999,50000,17355.1546841887,7356.1546841887,12074.956280509,2075.95628050902,"Food Secure",263.883
"1979","11","001","002503","00102","11001002503","00102","102","$50,000 to $59,999","2",54851.8478513357,37,10679587.4291494,3267.96380474898,804.564614591798,1615,655.518319201499,39.9684682926829,273.655994163594,842.669829749104,23.4861010989011,341.219349734848,483.91292291836,3791.51806224063,45498.2167468875,9654.77537510158,59999,50000,14500.7832531125,4501.78325311246,4846.00787801088,-5152.99212198912,"At-Risk",66.647
"1980","11","001","002503","00102","11001002503","00102","102","$50,000 to $59,999","3",56512.2506393862,14,10429103.7011214,3229.41228416586,1127.19198320795,1838,813.532242314355,222.312004092072,219.063240836089,716.273955901427,23.4861010989011,424.358557154937,593.038396641591,4257.02610139778,51084.3132167734,13526.3037984954,59999,50000,8914.68678322663,-1084.31321677337,-4611.61701526882,-14610.6170152688,"Food Insecure",16.856
"1981","11","001","002503","00102","11001002503","00102","102","$50,000 to $59,999","4",55558.7113402062,11,3747969.65717643,1935.96736986356,1341.84803754993,2299,864.924877805167,1053.82581030928,188.487042498355,538.568256578947,23.4861010989011,577.157186926163,728.169607509986,5545.44927521681,66545.3913026018,16102.1764505991,59999,50000,-6546.39130260175,-16545.3913026018,-22648.5677532009,-32647.5677532009,"Food Insecure",8.28
"1982","11","001","002503","00102","11001002503","00102","102","$50,000 to $59,999","5",53602.9631578947,5,4066957.46424394,2016.66989471355,1788.33805672224,2742,1151.97943919505,1884.20421052632,84.3574965986842,146.712634502924,23.4861010989011,767.436530414119,906.067611344448,6800.17641233599,81602.1169480319,21460.0566806669,59999,50000,-21603.1169480319,-31602.1169480319,-43063.1736286988,-53062.1736286988,"Food Insecure",2.335
"1983","11","001","002503","00102","11001002503","00102","102","$60,000 to $74,999","1",66935.3230066023,91,23589505.0236625,4856.90282213496,440.016533639974,1589,344.760652175208,0,481.614366663956,1325.52429372642,23.4861010989011,287.887765357804,405.803306727995,4052.27317902229,48627.2781482675,5280.19840367969,74999,60000,26371.7218517325,11372.7218517325,21091.5234480528,6092.52344805279,"Food Secure",48.803
"1984","11","001","002503","00102","11001002503","00102","102","$60,000 to $74,999","2",67264.3257142857,44,19012821.2471204,4360.36939342533,805.66894090599,1615,655.518319201499,17.647616,367.132570946894,1165.98090039448,23.4861010989011,348.445354815328,484.133788181198,4193.2108624571,50318.5303494852,9668.02729087188,74999,60000,24680.4696505148,9681.46965051483,15012.442359643,13.4423596429515,"Food Secure",11.77
"1985","11","001","002503","00102","11001002503","00102","102","$60,000 to $74,999","3",65838.2665684831,22,9303866.80641756,3050.22405839597,1136.07422963164,1838,813.532242314355,212.521925184094,341.168907825,1063.75559601449,23.4861010989011,436.478340605399,594.814845926328,4728.94311304224,56747.3173565069,13632.8907555797,74999,60000,18251.6826434931,3252.6826434931,4618.7918879134,-10380.2081120866,"At-Risk",8.735
"1986","11","001","002503","00102","11001002503","00102","102","$60,000 to $74,999","4",69778.8362989324,11,20527517.6731063,4530.73036861677,1400.2496345867,2299,864.924877805167,670.730325978648,256.271782301471,602.830354030501,23.4861010989011,551.466272177088,739.849926917339,5268.70971339178,63224.5165607013,16802.9956150404,74999,60000,11774.4834392987,-3224.5165607013,-5028.51217574166,-20027.5121757417,"Food Insecure",4.237
"1987","11","001","002503","00102","11001002503","00102","102","$60,000 to $74,999","5",64232.0835509138,13,14033906.3961423,3746.18557951182,1929.15124156165,2742,1151.97943919505,1809.74842193211,178.637331009146,391.702687443541,23.4861010989011,783.500253479686,934.230248312329,7081.05423415844,84972.6508099013,23149.8148987398,74999,60000,-9973.65080990129,-24972.6508099013,-33123.465708641,-48122.465708641,"Food Insecure",3.456
"1988","11","001","002503","00102","11001002503","00102","102","$75,000 to $99,999","1",86232.3296041308,117,43401452.1168847,6587.97784732802,440.016533639974,1589,344.760652175208,0,621.284177464638,1935.92450432147,23.4861010989011,301.854746437872,405.803306727995,4816.31018149809,57795.722177977,5280.19840367969,99999,75000,42203.277822023,17204.277822023,36923.0794183433,11924.0794183433,"Food Secure",121.404
"1989","11","001","002503","00102","11001002503","00102","102","$75,000 to $99,999","2",86646.8368920522,103,53069763.4564661,7284.89968746764,798.151658888439,1615,655.518319201499,67.3679504151839,620.526073559817,1732.79668978424,23.4861010989011,378.005010316384,482.630331777688,5092.70014437602,61112.4017325122,9577.81990666127,99999,75000,38886.5982674878,13887.5982674878,29308.7783608265,4309.7783608265,"Food Secure",52.55
"1990","11","001","002503","00102","11001002503","00102","102","$75,000 to $99,999","3",84395.1382488479,26,53117839.47276,7288.19864388725,1151.15275230029,1838,813.532242314355,65.7948387096774,505.351884439486,1745.60435313076,23.4861010989011,439.73178188627,597.830550460057,5431.50120157944,65178.0144189533,13813.8330276034,99999,75000,34820.9855810467,9821.98558104668,21007.1525534432,-3991.84744655676,"At-Risk",8.51
"1991","11","001","002503","00102","11001002503","00102","102","$75,000 to $99,999","4",84931.6409090909,20,68103712.6634707,8252.49735919199,1402.18442076346,2299,864.924877805167,666.717545454546,424.15698034508,1150.75912529551,23.4861010989011,568.046992546715,740.236884152692,5997.09162254592,71965.099470551,16826.2130491615,99999,75000,28033.900529449,3034.90052944901,11207.6874802875,-13791.3125197125,"At-Risk",9.899
"1992","11","001","002503","00102","11001002503","00102","102","$75,000 to $99,999","5",87485.4615384615,9,61517529.0108342,7843.311099965,2002.72900089697,2742,1151.97943919505,1356.43485874126,274.89358574255,877.492720750552,23.4861010989011,755.152298567473,948.945800179394,7181.43900409578,86177.2680491494,24032.7480107636,99999,75000,13821.7319508506,-11177.2680491494,-10211.016059913,-35210.016059913,"Food Insecure",1.637
"1993","11","001","002503","00102","11001002503","00102","102","$100,000 to $124,999","1",112201.395392279,88,56480815.7943464,7515.37196646622,440.016533639974,1589,344.760652175208,0,800.974032175013,2703.89147932817,23.4861010989011,319.82373190891,405.803306727995,5781.9359966862,69383.2319602344,5280.19840367969,124999,1e+05,55615.7680397656,30616.7680397656,50335.5696360859,25336.5696360859,"Food Secure",79.881
"1994","11","001","002503","00102","11001002503","00102","102","$100,000 to $124,999","2",111269.736842105,82,42428387.9017648,6513.70769237957,806.168663141148,1615,655.518319201499,9.81149888806523,793.334569924609,2379.93508339333,23.4861010989011,390.331915225422,484.23373262823,5867.41748773182,70409.0098527819,9674.02395769377,124999,1e+05,54589.9901472181,29590.9901472181,44915.9661895243,19916.9661895243,"Food Secure",41.115
"1995","11","001","002503","00102","11001002503","00102","102","$100,000 to $124,999","3",111420.454954955,28,31874409.237244,5645.74257624664,1119.04313163911,1838,813.532242314355,335.478266666667,814.46824660265,2393.79481012658,23.4861010989011,494.400798832168,591.408626327822,6713.16046564132,80557.9255876959,13428.5175796693,124999,1e+05,44441.0744123041,19442.0744123041,31012.5568326348,6013.55683263479,"Food Secure",9.072
"1996","11","001","002503","00102","11001002503","00102","102","$100,000 to $124,999","4",112779.418032787,22,37034805.4987424,6085.62285216085,1390.10004355083,2299,864.924877805167,841.523427322404,795.505500867637,2155.20655479452,23.4861010989011,621.453995064494,737.820008710166,7601.10045695312,91213.2054834375,16681.2005226099,124999,1e+05,33785.7945165625,8786.79451656251,17104.5939939526,-7894.40600604744,"At-Risk",8.604
"1997","11","001","002503","00102","11001002503","00102","102","$100,000 to $124,999","5",109757.079411765,16,54479957.6249436,7381.0539643701,1845.66705250546,2742,1151.97943919505,824.261582352941,562.944972732477,1730.88063862928,23.4861010989011,715.033914788483,917.533410501092,7750.58664879714,93007.0397855656,22148.0046300655,124999,1e+05,31991.9602144344,6992.96021443437,9843.95558436885,-15155.0444156311,"At-Risk",3.327
"1998","11","001","002503","00102","11001002503","00102","102","$125,000 to $149,999","1",136824.081528662,43,55334114.2152834,7438.69035619062,440.016533639974,1589,344.760652175208,0,956.148603560481,3503.84616324786,23.4861010989011,335.341189047456,405.803306727995,6752.58270912991,81030.9925095589,5280.19840367969,149999,125000,68968.0074904411,43969.0074904411,63687.8090867614,38688.8090867614,"Food Secure",27.77
"1999","11","001","002503","00102","11001002503","00102","102","$125,000 to $149,999","2",135493.589565217,70,46222557.6364445,6798.71735229849,801.199971207963,1615,655.518319201499,42.4266935652174,977.834229385989,3265.36390460792,23.4861010989011,411.546531445957,483.239994241593,6991.17577930548,83894.1093516658,9614.39965449556,149999,125000,66104.8906483342,41105.8906483342,56490.4909938386,31491.4909938386,"Food Secure",24.051
"2000","11","001","002503","00102","11001002503","00102","102","$125,000 to $149,999","3",137042.798008535,41,63126108.0674034,7945.19402326988,1107.81828492749,1838,813.532242314355,325.850006827881,981.604478384163,3065.77900984683,23.4861010989011,509.029111355279,589.163656985499,7557.28094982741,90687.3713979289,13293.8194191299,149999,125000,59311.6286020711,34312.6286020711,46017.8091829412,21018.8091829412,"Food Secure",10.628
"2001","11","001","002503","00102","11001002503","00102","102","$125,000 to $149,999","4",143114.625,13,61893318.6219807,7867.23068315533,1427.20424148409,2299,864.924877805167,509.347592307692,967.654322340226,2862.8742481203,23.4861010989011,609.161713503607,745.240848296817,8136.44885517589,97637.3862621107,17126.450897809,149999,125000,52361.6137378893,27362.6137378893,35235.1628400802,10236.1628400802,"Food Secure",2.549
"2002","11","001","002503","00102","11001002503","00102","102","$125,000 to $149,999","5",137300.888086643,10,58591523.4040967,7654.51000418033,1801.7383068318,2742,1151.97943919505,1370.00244909747,886.709515441161,2458.51384239888,23.4861010989011,797.591581166438,908.74766136636,9430.28292839791,113163.395140775,21620.8596819816,149999,125000,36835.6048592251,11836.6048592251,15214.7451772435,-9784.25482275647,"At-Risk",2.002
"2003","11","001","002503","00102","11001002503","00102","102","$150,000 to $199,999","1",165382.766666667,31,82514891.166901,9083.77075706455,440.016533639974,1589,344.760652175208,0,1193.20860012536,4493.91588207186,23.4861010989011,359.047188703944,405.803306727995,8003.41842417528,96041.0210901033,5280.19840367969,199999,150000,103957.978909897,53958.9789098967,98677.780506217,48678.780506217,"Food Secure",58.244
"2004","11","001","002503","00102","11001002503","00102","102","$150,000 to $199,999","2",173761.462897527,105,160367457.512176,12663.6273441765,806.696978339952,1615,655.518319201499,0,1246.3060159601,4317.58802959013,23.4861010989011,434.700741460046,484.33939566799,8292.59920731068,99511.1904877281,9680.36374007943,199999,150000,100487.809512272,50488.8095122719,90807.4457721924,40808.4457721924,"Food Secure",64.943
"2005","11","001","002503","00102","11001002503","00102","102","$150,000 to $199,999","3",175121.399558499,52,162111690.607027,12732.3089267826,1115.01508493743,1838,813.532242314355,359.059823399559,1241.12429824784,4277.42206257982,23.4861010989011,539.021754999809,590.603016987486,9091.64628264029,109099.755391683,13380.1810192492,199999,150000,90899.2446083165,40900.2446083165,77519.0635890673,27520.0635890673,"Food Secure",19.287
"2006","11","001","002503","00102","11001002503","00102","102","$150,000 to $199,999","4",174598.50536193,44,177493026.819434,13322.6508931006,1371.24712254467,2299,864.924877805167,883.010302412869,1249.2767992708,3908.71049786629,23.4861010989011,669.094520313241,734.049424508934,9897.50309876727,118770.037185207,16454.9654705361,199999,150000,81228.9628147928,31229.9628147928,64773.9973442567,14774.9973442567,"Food Secure",18.683
"2007","11","001","002503","00102","11001002503","00102","102","$150,000 to $199,999","5",173738.419618529,23,247774512.9218,15740.8548980606,2339.03305339404,2742,1151.97943919505,797.06031280654,1126.04096679532,3748.62096585804,23.4861010989011,817.959987328985,1016.20661067881,10407.1477730828,124885.773276994,28068.3966407285,199999,150000,75113.226723006,25114.226723006,47044.8300822775,-2954.1699177225,"At-Risk",3.842
"2008","11","001","002503","00102","11001002503","00102","102","$200,000 or more","1",303951.837837838,39,13495942194.5474,116172.037059472,440.016533639974,1589,344.760652175208,0,2224.68778162277,10097.0720844356,23.4861010989011,462.195106853685,405.803306727995,14741.2017261862,176894.420714234,5280.19840367969,1e+07,2e+05,9823105.57928577,23105.5792857657,9817825.38088209,17825.3808820861,"Food Secure",84.973
